cong,idno,state,cd,statenm,party,name,dwnom1,dwnom2,bootse1,bootse2,corr12,logl,nchoices,errors,gmp
50,3081,56,0, WEST VI,100, FAULKNER     ,-.51300001,-.066,.066200003,.091700003,.1068,-42.957569,204,21,.81
50,8800,25,0, WISCONS,200, SPOONER  J.  ,.125,-.19400001,.033300001,.0572,.035999998,-53.838631,299,22,.83499998
50,8239,25,0, WISCONS,200, SAWYER  P.   ,.20999999,-.20299999,.060400002,.051600002,.035399999,-46.08868,318,25,.86500001
51,7644,41,0, ALABAMA,100, PUGH  J.L.   ,-.54100001,.048,.0559,.0546,-.0469,-94.123451,390,44,.78600001
51,6682,41,0, ALABAMA,100, MORGAN  J.T  ,-.62400001,-.33000001,.033100002,.038899999,-.0222,-83.484467,313,42,.76599997
51,674,42,0, ARKANSA,100, BERRY  J.H.  ,-.80800003,.42399999,.077299997,.096699998,-.1433,-57.45047,437,28,.87699997
51,5042,42,0, ARKANSA,100, JONES  J.K.  ,-.69099998,.177,.070200004,.068800002,.1062,-47.169079,352,21,.875
51,4266,71,0, CALIFOR,100, HEARST  G.   ,-.414,-.001,.064199999,.0964,.068800002,-49.965309,118,20,.65499997
51,8836,71,0, CALIFOR,200, STANFORD  L  ,.066,-.035,.0337,.076399997,.35960001,-28.678169,89,12,.72500002
51,9246,62,0, COLORAD,200, TELLER  H.M  ,.066,.168,.047699999,.062899999,.2462,-129.96278,426,57,.73699999
51,10302,62,0, COLORAD,200, WOLCOTT  E.  ,0,.197,.0317,.1164,.30489999,-94.181396,224,54,.65700001
51,7482,1,0, CONNECT,200, PLATT  O.H.  ,.354,-.90799999,.044500001,.098899998,-.54830003,-69.318527,426,34,.85000002
51,4220,1,0, CONNECT,200, HAWLEY  J.R  ,.169,-.68000001,.0436,.032099999,-.1296,-77.550293,453,26,.84299999
51,4397,11,0, DELAWAR,200, HIGGINS  A.  ,.22499999,-.25299999,.080899999,.1022,-.061799999,-58.061272,337,28,.84200001
51,3765,11,0, DELAWAR,100, GRAY  G.     ,-.58899999,-.73699999,.1275,.088600002,.65579998,-64.777924,322,31,.81800002
51,1425,43,0, FLORIDA,100, CALL  W.     ,-.50700003,.102,.061099999,.063000001,-.036699999,-85.937378,302,37,.75199997
51,7227,43,0, FLORIDA,100, PASCO  S.    ,-.65899998,-.17399999,.058600001,.063299999,.32089999,-49.69709,332,18,.861
51,1953,44,0, GEORGIA,100, COLQUITT  A  ,-.62099999,-.015,.074199997,.096199997,.1717,-53.68,262,21,.815
51,1126,44,0, GEORGIA,100, BROWN  J.E.  ,-.31600001,-.62599999,.081200004,.092600003,.071999997,-11.67704,39,6,.741
51,6170,63,0, IDAHO  ,200, MCCONNELL    ,.26300001,.38699999,.1548,.19230001,.5165,-30.74012,102,15,.74000001
51,8489,63,0, IDAHO  ,200, SHOUP  G.L.  ,.255,.37200001,.1089,.2013,.63090003,-27.383381,111,16,.78100002
51,2239,21,0, ILLINOI,200, CULLOM  S.M  ,.168,-.147,.0396,.052000001,-.0309,-76.285347,437,33,.83999997
51,3075,21,0, ILLINOI,200, FARWELL  C.  ,.138,-.278,.048300002,.075099997,.088600002,-46.336929,185,19,.778
51,9526,22,0, INDIANA,100, TURPIE  D.   ,-.45199999,.068999998,.045600001,.093699999,.1935,-77.268997,323,43,.787
51,9685,22,0, INDIANA,100, VOORHEES  D  ,-.417,-.104,.045299999,.0372,.0517,-44.48534,209,23,.80800003
51,10234,31,0, IOWA   ,200, WILSON  J.F  ,.23899999,.039999999,.082900003,.063100003,.1955,-73.572067,346,36,.80800003
51,141,31,0, IOWA   ,200, ALLISON  W.  ,.177,-.039999999,.0392,.049800001,-.082199998,-120.90618,420,66,.75
51,7489,32,0, KANSAS ,200, PLUMB  P.B.  ,.123,1.115,.0995,.082800001,.3741,-95.659416,346,46,.75800002
51,4801,32,0, KANSAS ,200, INGALLS  J.  ,.090999998,.42699999,.0296,.080399998,.40180001,-100.03979,327,48,.736
51,751,51,0, KENTUCK,100, BLACKBURN    ,-.67299998,-.0070000002,.063600004,.061900001,.1504,-66.965134,294,31,.796
51,1509,51,0, KENTUCK,100, CARLISLE  J  ,-.75700003,-.61900002,.1743,.1265,-.32229999,-44.17337,227,17,.82300001
51,3565,45,0, LOUISIA,100, GIBSON  R.L  ,-.528,-.38600001,.055,.0845,.34779999,-51.6759,227,27,.796
51,3000,45,0, LOUISIA,100, EUSTIS  J.B  ,-.54500002,.035,.0836,.073399998,.2236,-48.736389,197,23,.78100002
51,3917,2,0, MAINE  ,200, HALE  E.     ,.197,-.33500001,.0506,.0403,.049899999,-105.82865,352,49,.74000001
51,3385,2,0, MAINE  ,200, FRYE  W.P.   ,.25600001,-.39899999,.050999999,.042599998,-.075000003,-89.287941,449,42,.81999999
51,10217,52,0, MARYLAN,100, WILSON  E.K  ,-.69499999,-.34299999,.0594,.079800002,.097999997,-61.406551,241,26,.77499998
51,3709,52,0, MARYLAN,100, GORMAN  A.P  ,-.45500001,-.52100003,.067900002,.033,.092399999,-81.124367,334,39,.78399998
51,2423,3,0, MASSACH,200, DAWES  H.L.  ,.21600001,-.47499999,.058800001,.054099999,-.1058,-66.393387,394,27,.84500003
51,4462,3,0, MASSACH,200, HOAR  G.F.   ,.141,-.59600002,.035799999,.060800001,-.27959999,-73.094238,420,35,.83999997
51,8957,23,0, MICHIGA,200, STOCKBRIDGE  ,.198,-.24600001,.063000001,.097999997,.1409,-88.578667,419,31,.80900002
51,6352,23,0, MICHIGA,200, MCMILLAN     ,.097999997,-.433,.047200002,.077699997,-.037,-84.920021,380,29,.80000001
51,9853,33,0, MINNESO,200, WASHBURN  W  ,.132,-.212,.064499997,.1011,.1319,-102.14331,366,47,.75599998
51,2377,33,0, MINNESO,200, DAVIS  C.K.  ,.15899999,-.071000002,.062399998,.0678,.080300003,-82.911751,313,28,.76700002
51,3532,46,0, MISSISS,100, GEORGE  J.Z  ,-.625,.28200001,.057500001,.074199997,.0493,-75.398338,293,41,.773
51,9793,46,0, MISSISS,100, WALTHALL  E  ,-.579,.061999999,.060199998,.074199997,.1705,-65.226799,396,25,.84799999
51,9665,34,0, MISSOUR,100, VEST  G.G.   ,-.70200002,.25,.0766,.0638,.063000001,-72.951752,446,41,.84899998
51,1892,34,0, MISSOUR,100, COCKRELL  F  ,-.63099998,.289,.075400002,.046500001,-.073799998,-101.20465,412,41,.78200001
51,8201,64,0, MONTANA,200, SANDERS  W.  ,.227,.31099999,.085100003,.13410001,.6717,-68.187363,298,30,.79500002
51,7576,64,0, MONTANA,200, POWER  T.C.  ,.259,.51200002,.061999999,.142,.4086,-81.301163,318,41,.77399999
51,7148,35,0, NEBRASK,200, PADDOCK  A.  ,.18099999,.54299998,.034699999,.12720001,.50840002,-128.31421,361,62,.70099998
51,5951,35,0, NEBRASK,200, MANDERSON    ,.14300001,-.057999998,.048300002,.059300002,.037599999,-91.679764,346,40,.76700002
51,5046,65,0, NEVADA ,200, JONES  J.P.  ,.059,.178,.0295,.1014,.34920001,-48.396389,218,16,.801
51,8948,65,0, NEVADA ,200, STEWART  W.  ,.092,.16599999,.0229,.070799999,.1119,-120.47197,407,57,.74400002
51,765,4,0, NEW HAM,200, BLAIR  H.W.  ,.25600001,-.21799999,.074299999,.084799998,-.064300001,-107.70464,391,54,.759
51,1641,4,0, NEW HAM,200, CHANDLER  W  ,.18799999,-.15700001,.076800004,.064800002,.1199,-71.761436,270,36,.76700002
51,6375,12,0, NEW JER,100, MCPHERSON    ,-.47799999,-.89099997,.083300002,.061799999,.29030001,-68.015457,286,36,.78799999
51,799,12,0, NEW JER,100, BLODGETT  R  ,-.48899999,-.36199999,.0634,.072300002,.30739999,-49.277431,162,25,.73799998
51,4452,13,0, NEW YOR,200, HISCOCK  F.  ,.22499999,-.671,.0691,.086400002,-.2678,-58.422451,400,28,.86400002
51,3024,13,0, NEW YOR,200, EVARTS  W.M  ,.149,-.456,.044799998,.0603,-.070299998,-63.965248,342,31,.829
51,7737,47,0, NORTH C,100, RANSOM  M.W  ,-.55900002,-.36300001,.075300001,.0429,.1865,-60.033909,329,30,.833
51,9601,47,0, NORTH C,100, VANCE  Z.B.  ,-.82800001,.25799999,.0902,.1045,.17479999,-46.419689,344,24,.87400001
51,7436,36,0, NORTH D,200, PIERCE  G.A  ,.131,.126,.079800002,.1091,.3811,-87.512466,263,34,.71700001
51,1576,36,0, NORTH D,200, CASEY  L.R.  ,.23,.079000004,.099399999,.1058,.50370002,-62.069199,364,27,.84299999
51,7272,24,0, OHIO   ,100, PAYNE  H.B.  ,-.32800001,-.368,.0319,.057100002,.1184,-74.224922,255,40,.74699998
51,8454,24,0, OHIO   ,200, SHERMAN  J.  ,.086999997,-.28,.036499999,.0526,-.073299997,-125.04691,384,60,.722
51,2649,72,0, OREGON ,200, DOLPH  J.N.  ,.235,-.134,.074100003,.080300003,-.085299999,-93.847229,373,38,.778
51,6565,72,0, OREGON ,200, MITCHELL  J  ,.163,.34099999,.037099998,.082599998,.2617,-112.01616,444,60,.77700001
51,1435,14,0, PENNSYL,200, CAMERON  J.  ,.097999997,.112,.034600001,.0517,.1997,-75.119881,256,35,.74599999
51,7668,14,0, PENNSYL,200, QUAY  M.S.   ,.028999999,-.463,.046999998,.0858,-.088100001,-77.847137,242,33,.72500002
51,71,5,0, RHODE I,200, ALDRICH  N.  ,.244,-.667,.048700001,.041900001,-.1516,-38.554359,360,13,.898
51,2624,5,0, RHODE I,200, DIXON  N.F.  ,.294,-.64399999,.072499998,.086999997,-.25,-56.881519,398,30,.86699998
51,4020,48,0, SOUTH C,100, HAMPTON  W.  ,-.65899998,-.528,.054699998,.097499996,.2949,-61.804218,306,24,.81699997
51,1344,48,0, SOUTH C,100, BUTLER  M.C  ,-.54000002,-.30000001,.0535,.040399998,.1268,-48.749611,256,27,.82700002
51,6614,37,0, SOUTH D,200, MOODY  G.C.  ,.39700001,.792,.0788,.1177,-.38780001,-60.0065,332,24,.83499998
51,7379,37,0, SOUTH D,200, PETTIGREW    ,.171,.53100002,.15800001,.35089999,.52990001,-46.126499,150,21,.73500001
51,4104,54,0, TENNESS,100, HARRIS  I.G  ,-.708,-.0070000002,.060699999,.055599999,.14229999,-82.730492,404,38,.815
51,508,54,0, TENNESS,100, BATE  W.B.   ,-.70999998,.154,.0603,.075599998,.1499,-59.860401,469,24,.88
51,7769,49,0, TEXAS  ,100, REAGAN  J.H  ,-.96799999,.252,.30070001,.096500002,.44940001,-128.56276,454,57,.75300002
51,1915,49,0, TEXAS  ,100, COKE  R.     ,-.76999998,.30899999,.076800004,.064099997,-.1461,-69.071907,484,30,.86699998
51,6696,6,0, VERMONT,200, MORRILL  J.  ,.19499999,-.94499999,.057399999,.072999999,-.23729999,-68.237457,277,41,.78200001
51,2855,6,0, VERMONT,200, EDMUNDS  G.  ,.236,-.98000002,.072800003,.13789999,-.2286,-123.71738,385,68,.72500002
51,2325,40,0, VIRGINI,100, DANIEL  J.W  ,-.56300002,.138,.067900002,.082400002,.1462,-57.05439,261,29,.80400002
51,422,40,0, VIRGINI,100, BARBOUR  J.  ,-.57200003,-.103,.0601,.1132,.37830001,-39.440411,232,17,.84399998
51,113,73,0, WASHING,200, ALLEN  J.B.  ,.229,.249,.076399997,.097000003,.57660002,-90.036003,440,37,.815
51,8819,73,0, WASHING,200, SQUIRE  W.C  ,.168,.18700001,.049600001,.078400001,.38530001,-37.836491,210,16,.83499998
51,3081,56,0, WEST VI,100, FAULKNER  C  ,-.49599999,-.19400001,.062199999,.064000003,.1207,-55.20557,299,29,.83099997
51,5173,56,0, WEST VI,100, KENNA  J.E.  ,-.53600001,-.15000001,.0704,.1017,.17120001,-27.883869,156,16,.83600003
51,8800,25,0, WISCONS,200, SPOONER  J.  ,.142,-.198,.029100001,.057599999,.020300001,-83.535423,371,35,.79799998
51,8239,25,0, WISCONS,200, SAWYER  P.   ,.183,-.30700001,.054400001,.065300003,-.0141,-90.116692,487,44,.83099997
51,9842,68,0, WYOMING,200, WARREN  F.E  ,.22499999,.26499999,.070299998,.091499999,.4154,-30.92358,114,15,.76200002
51,1502,68,0, WYOMING,200, CAREY  J.M.  ,.21600001,-.07,.081699997,.1166,.0374,-22.41227,112,10,.81900001
52,7644,41,0, ALABAMA,100, PUGH         ,-.51999998,.071000002,.049400002,.059,-.0074,-72.77095,167,37,.64700001
52,6682,41,0, ALABAMA,100, MORGAN       ,-.57700002,-.31799999,.0275,.037799999,-.016799999,-65.405983,123,38,.588
52,674,42,0, ARKANSA,100, BERRY        ,-.796,.377,.064900003,.070500001,-.1224,-50.67094,181,27,.75599998
52,5042,42,0, ARKANSA,100, JONES  J.K.  ,-.67699999,.14300001,.0559,.053399999,.1039,-62.380749,146,28,.65200001
52,3098,71,0, CALIFOR,200, FELTON       ,.061000001,-.186,.070100002,.1851,.2124,-57.651131,135,29,.65200001
52,10302,62,0, COLORAD,200, WOLCOTT      ,.028000001,.192,.021600001,.1023,.25150001,-72.237068,134,28,.583
52,9246,62,0, COLORAD,200, TELLER       ,.023,.15700001,.035500001,.061799999,.1487,-61.751709,171,29,.69700003
52,4220,1,0, CONNECT,200, HAWLEY       ,.184,-.653,.0451,.035500001,-.21950001,-44.86195,170,21,.76800001
52,7482,1,0, CONNECT,200, PLATT        ,.377,-.86699998,.039700001,.085699998,-.53329998,-40.88903,152,17,.764
52,4397,11,0, DELAWAR,200, HIGGINS      ,.22499999,-.25299999,.080899999,.1022,-.061799999,-37.893559,128,16,.74400002
52,3765,11,0, DELAWAR,100, GRAY         ,-.55199999,-.83399999,.1353,.0933,.68610001,-43.623009,107,22,.66500002
52,1425,43,0, FLORIDA,100, CALL         ,-.486,.146,.057,.068000004,-.046599999,-66.391052,166,33,.67000002
52,7227,43,0, FLORIDA,100, PASCO        ,-.63300002,-.192,.0482,.048500001,.23909999,-39.42963,112,19,.70300001
52,3697,44,0, GEORGIA,100, GORDON       ,-.43799999,-.113,.049800001,.050000001,.1038,-17.770559,43,7,.66100001
52,1953,44,0, GEORGIA,100, COLQUITT     ,-.64099997,.072999999,.079099998,.1328,.1541,-35.30743,69,14,.59899998
52,8489,63,0, IDAHO  ,200, SHOUP        ,.25400001,.354,.097499996,.1708,.57609999,-33.800449,155,10,.80400002
52,2738,63,0, IDAHO  ,200, DUBOIS       ,.26300001,.50400001,.091799997,.2217,.26750001,-35.620491,158,14,.79799998
52,2239,21,0, ILLINOI,200, CULLOM       ,.185,-.14300001,.037500001,.050000001,-.037599999,-39.243721,149,15,.76800001
52,7179,21,0, ILLINOI,100, PALMER       ,-.47099999,-.88200003,.1159,.078699999,.37580001,-64.655167,171,31,.685
52,9685,22,0, INDIANA,100, VOORHEES     ,-.417,-.17200001,.043699998,.034299999,.027100001,-50.14188,130,22,.68000001
52,9526,22,0, INDIANA,100, TURPIE       ,-.45899999,-.048999999,.0449,.076200001,.2226,-49.22052,126,21,.67699999
52,141,31,0, IOWA   ,200, ALLISON      ,.184,-.059,.0405,.056400001,-.084899999,-40.73904,153,17,.76599997
52,10234,31,0, IOWA   ,200, WILSON       ,.25299999,.001,.1027,.092699997,.2255,-22.22245,85,9,.76999998
52,7306,32,0, KANSAS ,340, PEFFER       ,-.169,.986,.049800001,.1068,-.1789,-71.659523,188,38,.68300003
52,7342,32,0, KANSAS ,200, PERKINS      ,.88200003,.472,.2071,.3125,-.3545,-55.319538,144,23,.68099999
52,751,51,0, KENTUCK,100, BLACKBURN    ,-.667,-.044,.0528,.050700001,.1041,-48.76379,132,29,.69099998
52,1509,51,0, KENTUCK,100, CARLISLE     ,-.75700003,-.61900002,.1743,.1265,-.32229999,-22.08028,50,14,.64300001
52,5679,51,0, KENTUCK,100, LINDSAY      ,-.73100001,-.71799999,.1336,.1781,.2253,-9.0752401,38,4,.78799999
52,10019,45,0, LOUISIA,100, WHITE        ,-.491,-.87099999,.1399,.098899998,-.053100001,-37.78809,142,13,.76599997
52,3565,45,0, LOUISIA,100, GIBSON       ,-.52499998,-.43700001,.058400001,.1198,.33250001,-9.9488201,25,5,.67199999
52,1391,45,0, LOUISIA,100, CAFFERY      ,-.47799999,-.60600001,.1164,.1471,.4483,-19.861629,60,9,.71799999
52,3917,2,0, MAINE  ,200, HALE         ,.21600001,-.35100001,.0482,.044300001,-.0102,-32.698559,114,12,.75099999
52,3385,2,0, MAINE  ,200, FRYE         ,.26899999,-.38699999,.047800001,.044599999,-.1076,-36.16959,174,11,.81199998
52,3709,52,0, MARYLAN,100, GORMAN       ,-.44800001,-.53899997,.067500003,.037099998,.084200002,-49.575809,130,20,.68300003
52,3557,52,0, MARYLAN,100, GIBSON       ,-.419,-.56400001,.062799998,.0601,.078100003,-32.63723,108,11,.73900002
52,4462,3,0, MASSACH,200, HOAR         ,.15000001,-.59899998,.033,.071599998,-.34689999,-24.800449,92,10,.764
52,2423,3,0, MASSACH,200, DAWES        ,.23199999,-.47,.061799999,.063299999,-.098499998,-31.076469,128,12,.78399998
52,6352,23,0, MICHIGA,200, MCMILLAN     ,.12899999,-.41600001,.045499999,.066799998,-.0209,-39.60199,133,18,.74199998
52,8957,23,0, MICHIGA,200, STOCKBRIDGE  ,.198,-.24600001,.063000001,.097999997,.1409,-30.963011,172,7,.83499998
52,9853,33,0, MINNESO,200, WASHBURN     ,.132,-.212,.064499997,.1011,.1319,-38.09552,147,19,.77200001
52,2377,33,0, MINNESO,200, DAVIS        ,.161,-.075000003,.057300001,.069799997,.1127,-23.73476,117,9,.81599998
52,3532,46,0, MISSISS,100, GEORGE       ,-.625,.285,.0462,.077699997,.075900003,-38.5028,132,22,.74699998
52,9793,46,0, MISSISS,100, WALTHALL     ,-.58499998,.024,.043200001,.064800002,.1426,-25.962721,110,8,.79000002
52,1892,34,0, MISSOUR,100, COCKRELL     ,-.59299999,.169,.062199999,.0548,-.024499999,-55.70903,156,26,.69999999
52,9665,34,0, MISSOUR,100, VEST         ,-.67199999,.093000002,.063100003,.064099997,.12989999,-104.82302,183,48,.56400001
52,7576,64,0, MONTANA,200, POWER        ,.259,.51200002,.061999999,.142,.4086,-44.686581,118,18,.685
52,8201,64,0, MONTANA,200, SANDERS      ,.227,.31099999,.085100003,.13410001,.6717,-48.893341,87,23,.56999999
52,7148,35,0, NEBRASK,200, PADDOCK      ,.17299999,.54500002,.046,.1622,.51609999,-52.490162,144,24,.69499999
52,5951,35,0, NEBRASK,200, MANDERSON    ,.148,-.093999997,.0603,.085299999,-.0082,-45.846001,149,19,.73500001
52,5046,65,0, NEVADA ,200, JONES  J.P.  ,.057999998,.21699999,.030200001,.1214,.3378,-18.027439,65,10,.75800002
52,8948,65,0, NEVADA ,200, STEWART      ,.077,.21699999,.0222,.090899996,.096299998,-135.59657,165,68,.44
52,3439,4,0, NEW HAM,200, GALLINGER    ,.36500001,-.027000001,.1098,.1049,.0136,-42.727859,159,16,.764
52,1641,4,0, NEW HAM,200, CHANDLER     ,.162,-.071999997,.064800002,.046500001,.1129,-58.72963,159,31,.69099998
52,799,12,0, NEW JER,100, BLODGETT     ,-.48899999,-.36199999,.0634,.072300002,.30739999,-67.200729,114,38,.55500001
52,6375,12,0, NEW JER,100, MCPHERSON    ,-.46799999,-.92299998,.083400004,.075900003,.2482,-52.20507,120,25,.64700001
52,4452,13,0, NEW YOR,200, HISCOCK      ,.22499999,-.671,.0691,.086400002,-.2678,-42.025082,124,27,.713
52,4408,13,0, NEW YOR,100, HILL         ,-.207,-.34599999,.045200001,.064999998,-.037900001,-52.289909,108,28,.616
52,7737,47,0, NORTH C,100, RANSOM       ,-.56400001,-.435,.080600001,.046700001,.1805,-44.474529,119,24,.68800002
52,9601,47,0, NORTH C,100, VANCE        ,-.84100002,.26499999,.094599999,.1228,.12970001,-27.060209,94,9,.75
52,1576,36,0, NORTH D,200, CASEY        ,.23,.079000004,.099399999,.1058,.50370002,-11.84242,56,1,.80900002
52,4042,36,0, NORTH D,200, HANSBROUGH   ,.24600001,.28099999,.088299997,.1437,.4382,-64.927696,170,37,.68300003
52,1022,24,0, OHIO   ,100, BRICE        ,-.38699999,-.65200001,.063199997,.066100001,.1402,-40.758968,102,22,.671
52,8454,24,0, OHIO   ,200, SHERMAN      ,.094999999,-.30500001,.039299998,.056699999,-.077299997,-53.597771,128,23,.65799999
52,6565,72,0, OREGON ,200, MITCHELL     ,.15899999,.34099999,.041000001,.096900001,.23270001,-44.189121,156,21,.75300002
52,2649,72,0, OREGON ,200, DOLPH        ,.266,-.141,.090800002,.1064,-.15880001,-24.847851,112,8,.801
52,7668,14,0, PENNSYL,200, QUAY         ,.039000001,-.359,.047899999,.072499998,-.042599998,-36.841099,88,17,.65799999
52,1435,14,0, PENNSYL,200, CAMERON      ,.1,.112,.037900001,.059,.2281,-44.908588,92,19,.61400002
52,71,5,0, RHODE I,200, ALDRICH      ,.26800001,-.64099997,.047499999,.039000001,-.1663,-13.74971,37,9,.69
52,2624,5,0, RHODE I,200, DIXON        ,.294,-.64399999,.072499998,.086999997,-.25,-16.596331,91,6,.833
52,1344,48,0, SOUTH C,100, BUTLER       ,-.53299999,-.242,.053300001,.047800001,.1276,-52.06414,131,27,.67199999
52,4813,48,0, SOUTH C,100, IRBY         ,-.44299999,.852,.0845,.0986,-.23029999,-28.595921,84,18,.71100003
52,7379,37,0, SOUTH D,200, PETTIGREW    ,.063000001,.59100002,.1077,.25729999,.53310001,-38.015121,125,12,.73799998
52,5386,37,0, SOUTH D,340, KYLE         ,-.46799999,.815,.047200002,.1149,-.1013,-49.97858,173,22,.74900001
52,508,54,0, TENNESS,100, BATE         ,-.713,.15099999,.0469,.0559,.1682,-56.644539,169,30,.71499997
52,4104,54,0, TENNESS,100, HARRIS       ,-.70499998,-.050999999,.0535,.0612,.1532,-53.797279,153,27,.704
52,1915,49,0, TEXAS  ,100, COKE         ,-.76099998,.27500001,.070100002,.070799999,-.1204,-44.193699,192,17,.79400003
52,6531,49,0, TEXAS  ,100, MILLS        ,-.87599999,-.48199999,.2324,.12530001,.055799998,-33.87149,117,13,.74900001
52,6696,6,0, VERMONT,200, MORRILL      ,.20299999,-.94400001,.0581,.079999998,-.2291,-26.418989,93,12,.75300002
52,7632,6,0, VERMONT,200, PROCTOR      ,.23100001,-.47299999,.080899999,.1332,-.24969999,-41.495331,139,21,.74199998
52,2325,40,0, VIRGINI,100, DANIEL       ,-.55800003,.104,.053800002,.066799998,.12989999,-41.457691,107,19,.67900002
52,4770,40,0, VIRGINI,100, HUNTON       ,-.53899997,-.16599999,.055799998,.051800001,.063299999,-50.03447,111,29,.63700002
52,113,73,0, WASHING,200, ALLEN        ,.229,.249,.076399997,.097000003,.57660002,-19.359131,91,7,.80800003
52,8819,73,0, WASHING,200, SQUIRE       ,.168,.18700001,.049600001,.078400001,.38530001,-37.799469,120,15,.73000002
52,3081,56,0, WEST VI,100, FAULKNER     ,-.479,-.322,.059599999,.0416,.1277,-31.859961,97,12,.72000003
52,5173,56,0, WEST VI,100, KENNA        ,-.51200002,-.154,.072899997,.13680001,.18979999,-9.2518301,45,1,.81400001
52,9671,25,0, WISCONS,100, VILAS        ,-.52700001,-.85000002,.1356,.091700003,.39680001,-51.278011,145,21,.70200002
52,8239,25,0, WISCONS,200, SAWYER       ,.156,-.41,.053100001,.084700003,.040600002,-57.506351,187,29,.73500001
52,9842,68,0, WYOMING,200, WARREN       ,.245,.229,.0656,.082599998,.4039,-23.267611,85,12,.76099998
52,1502,68,0, WYOMING,200, CAREY        ,.21600001,-.07,.081699997,.1166,.0374,-44.661251,144,18,.73299998
53,7644,41,0, ALABAMA,100, PUGH  J.L.   ,-.498,.093999997,.043200001,.065200001,.033300001,-114.48832,421,56,.76200002
53,6682,41,0, ALABAMA,100, MORGAN  J.   ,-.53100002,-.30599999,.023600001,.038899999,-.021,-104.29164,309,56,.71399999
53,5042,42,0, ARKANSA,100, JONES  J.K.  ,-.66399997,.109,.0449,.045699999,.1157,-61.503052,474,27,.87800002
53,674,42,0, ARKANSA,100, BERRY  J.H.  ,-.78399998,.329,.0537,.051100001,-.082500003,-57.670639,451,22,.88
53,10045,71,0, CALIFOR,100, WHITE  S.M.  ,-.41299999,-.052000001,.0243,.057500001,-.024499999,-84.786324,402,43,.81
53,7345,71,0, CALIFOR,200, PERKINS  G.  ,.134,.191,.041299999,.0792,.0113,-97.643562,455,39,.80699998
53,10302,62,0, COLORAD,200, WOLCOTT  E.  ,.055,.18700001,.0206,.097099997,.3626,-59.534908,139,32,.65200001
53,9246,62,0, COLORAD,200, TELLER  H.   ,-.021,.147,.024900001,.060600001,-.0052,-106.88101,443,53,.78600001
53,7482,1,0, CONNECT,200, PLATT  O.H.  ,.39899999,-.82599998,.037999999,.074699998,-.49329999,-64.193161,454,32,.86799997
53,4220,1,0, CONNECT,200, HAWLEY  J.   ,.2,-.625,.046100002,.050700001,-.27649999,-72.715874,434,38,.84600002
53,4397,11,0, DELAWAR,200, HIGGINS  A.  ,.22499999,-.25299999,.080899999,.1022,-.061799999,-37.947441,322,14,.889
53,3765,11,0, DELAWAR,100, GRAY  G.     ,-.51599997,-.93000001,.145,.1032,.6124,-56.167789,362,28,.85600001
53,1425,43,0, FLORIDA,100, CALL  W.     ,-.465,.19,.053599998,.074500002,-.046599999,-100.46386,416,50,.78500003
53,7227,43,0, FLORIDA,100, PASCO  S.    ,-.60600001,-.20900001,.0403,.048,.1786,-80.801521,478,42,.84399998
53,3697,44,0, GEORGIA,100, GORDON  J.   ,-.40099999,-.27700001,.0515,.0634,.1639,-22.586821,209,12,.898
