vote96,mhealth_sum,age,educ,black,female,married,inc10
1.0,3.0,30.0,12.0,0.0,0.0,1.0,4.814899921417236
0.0,12.0,60.0,11.0,0.0,0.0,0.0,0.8025000095367432
0.0,3.0,38.0,12.0,0.0,0.0,0.0,NA
1.0,1.0,56.0,12.0,0.0,0.0,1.0,2.5411999225616455
0.0,NA,21.0,14.0,0.0,0.0,0.0,14.879599571228027
1.0,NA,22.0,14.0,0.0,1.0,1.0,4.814899921417236
1.0,0.0,28.0,14.0,0.0,1.0,0.0,4.814899921417236
0.0,4.0,22.0,13.0,0.0,0.0,0.0,1.738700032234192
NA,NA,32.0,12.0,0.0,1.0,0.0,0.05350000038743019
1.0,NA,29.0,13.0,1.0,1.0,0.0,1.2036999464035034
1.0,NA,35.0,13.0,0.0,1.0,1.0,7.222300052642822
1.0,3.0,59.0,18.0,0.0,0.0,0.0,4.012400150299072
1.0,NA,48.0,16.0,0.0,0.0,1.0,4.814899921417236
NA,NA,21.0,10.0,0.0,1.0,0.0,1.738700032234192
NA,NA,31.0,14.0,1.0,1.0,NA,1.4711999893188477
1.0,0.0,89.0,7.0,0.0,1.0,0.0,4.814899921417236
1.0,4.0,87.0,12.0,0.0,1.0,0.0,1.2036999464035034
0.0,NA,47.0,12.0,1.0,1.0,1.0,2.006200075149536
0.0,NA,41.0,10.0,0.0,0.0,1.0,5.884900093078613
0.0,8.0,79.0,8.0,0.0,1.0,0.0,1.4711999893188477
0.0,NA,75.0,12.0,0.0,1.0,0.0,1.4711999893188477
1.0,4.0,35.0,12.0,0.0,0.0,0.0,1.738700032234192
0.0,0.0,48.0,12.0,0.0,1.0,1.0,3.477400064468384
1.0,NA,52.0,12.0,0.0,0.0,1.0,4.814899921417236
1.0,NA,38.0,12.0,0.0,0.0,0.0,NA
1.0,0.0,52.0,12.0,0.0,1.0,1.0,4.814899921417236
1.0,NA,24.0,13.0,0.0,1.0,1.0,4.012400150299072
1.0,3.0,77.0,12.0,0.0,0.0,1.0,4.012400150299072
NA,6.0,23.0,12.0,0.0,1.0,0.0,4.012400150299072
1.0,1.0,42.0,16.0,0.0,0.0,1.0,4.814899921417236
1.0,NA,38.0,14.0,0.0,1.0,0.0,4.012400150299072
1.0,NA,36.0,12.0,0.0,1.0,1.0,7.222300052642822
NA,1.0,19.0,11.0,0.0,1.0,0.0,8.827300071716309
1.0,NA,27.0,16.0,0.0,0.0,0.0,8.827300071716309
1.0,1.0,31.0,14.0,0.0,0.0,1.0,7.222300052642822
0.0,NA,26.0,13.0,0.0,0.0,0.0,4.814899921417236
NA,NA,46.0,15.0,0.0,1.0,1.0,7.222300052642822
1.0,NA,64.0,14.0,0.0,1.0,1.0,8.827300071716309
1.0,NA,39.0,12.0,0.0,0.0,0.0,5.884900093078613
1.0,0.0,26.0,12.0,0.0,1.0,1.0,5.884900093078613
1.0,6.0,37.0,13.0,0.0,0.0,1.0,7.222300052642822
1.0,2.0,44.0,14.0,0.0,1.0,1.0,8.827300071716309
0.0,1.0,36.0,14.0,0.0,0.0,1.0,5.884900093078613
0.0,NA,27.0,8.0,0.0,1.0,0.0,1.4711999893188477
0.0,5.0,31.0,12.0,0.0,0.0,0.0,1.738700032234192
0.0,0.0,38.0,9.0,0.0,0.0,1.0,0.9629999995231628
NA,12.0,19.0,11.0,0.0,1.0,1.0,0.9629999995231628
0.0,NA,34.0,10.0,0.0,1.0,0.0,0.37450000643730164
0.0,1.0,23.0,15.0,0.0,0.0,0.0,3.477400064468384
0.0,NA,33.0,12.0,0.0,0.0,1.0,2.9423999786376953
NA,NA,22.0,17.0,0.0,0.0,0.0,4.012400150299072
0.0,2.0,22.0,15.0,0.0,0.0,0.0,0.9629999995231628
1.0,12.0,47.0,16.0,0.0,1.0,0.0,1.738700032234192
0.0,NA,21.0,13.0,0.0,1.0,0.0,1.738700032234192
0.0,8.0,33.0,12.0,0.0,0.0,0.0,2.5411999225616455
1.0,2.0,29.0,16.0,0.0,0.0,0.0,4.814899921417236
1.0,NA,58.0,13.0,0.0,0.0,0.0,3.477400064468384
1.0,3.0,42.0,19.0,0.0,1.0,0.0,2.5411999225616455
1.0,NA,70.0,12.0,0.0,1.0,1.0,NA
0.0,3.0,48.0,12.0,0.0,0.0,1.0,2.5411999225616455
1.0,1.0,58.0,16.0,0.0,1.0,0.0,4.814899921417236
1.0,NA,27.0,14.0,0.0,1.0,0.0,1.738700032234192
0.0,NA,24.0,12.0,0.0,0.0,0.0,2.273699998855591
0.0,NA,21.0,12.0,0.0,1.0,1.0,2.5411999225616455
1.0,NA,47.0,14.0,0.0,0.0,1.0,5.884900093078613
0.0,NA,56.0,10.0,0.0,1.0,1.0,NA
1.0,0.0,58.0,12.0,0.0,0.0,1.0,2.273699998855591
0.0,NA,32.0,12.0,0.0,1.0,1.0,8.827300071716309
1.0,2.0,32.0,11.0,0.0,1.0,1.0,2.5411999225616455
1.0,0.0,54.0,13.0,0.0,0.0,1.0,14.879599571228027
1.0,5.0,59.0,12.0,0.0,1.0,1.0,2.006200075149536
0.0,NA,31.0,12.0,0.0,0.0,0.0,1.2036999464035034
0.0,NA,46.0,10.0,0.0,1.0,1.0,5.884900093078613
0.0,NA,48.0,10.0,0.0,0.0,0.0,4.814899921417236
1.0,2.0,46.0,15.0,0.0,1.0,1.0,4.012400150299072
1.0,NA,34.0,16.0,0.0,1.0,1.0,4.814899921417236
0.0,0.0,46.0,12.0,0.0,1.0,1.0,5.884900093078613
0.0,2.0,44.0,12.0,0.0,1.0,1.0,7.222300052642822
1.0,2.0,40.0,12.0,0.0,1.0,1.0,14.879599571228027
0.0,NA,40.0,14.0,0.0,0.0,0.0,10.699799537658691
1.0,NA,38.0,12.0,0.0,0.0,1.0,2.9423999786376953
0.0,1.0,41.0,12.0,0.0,0.0,1.0,3.477400064468384
1.0,NA,50.0,16.0,0.0,0.0,1.0,14.879599571228027
0.0,NA,40.0,16.0,0.0,1.0,0.0,0.05350000038743019
1.0,NA,31.0,20.0,0.0,0.0,1.0,8.827300071716309
1.0,0.0,56.0,20.0,0.0,0.0,1.0,NA
1.0,4.0,79.0,13.0,0.0,1.0,0.0,14.879599571228027
1.0,NA,36.0,16.0,0.0,0.0,1.0,10.699799537658691
1.0,NA,42.0,16.0,0.0,1.0,1.0,8.827300071716309
1.0,3.0,67.0,20.0,0.0,0.0,1.0,3.477400064468384
1.0,0.0,40.0,18.0,0.0,1.0,1.0,14.879599571228027
1.0,NA,49.0,16.0,0.0,1.0,1.0,7.222300052642822
1.0,0.0,25.0,14.0,0.0,0.0,0.0,14.879599571228027
0.0,5.0,28.0,16.0,0.0,0.0,0.0,5.884900093078613
NA,0.0,35.0,13.0,0.0,1.0,1.0,7.222300052642822
1.0,0.0,33.0,16.0,0.0,0.0,1.0,4.012400150299072
1.0,NA,34.0,13.0,0.0,1.0,0.0,2.5411999225616455
0.0,2.0,61.0,12.0,0.0,0.0,0.0,0.05350000038743019
1.0,6.0,52.0,13.0,0.0,1.0,1.0,7.222300052642822
1.0,1.0,32.0,14.0,0.0,0.0,0.0,2.9423999786376953
1.0,NA,77.0,10.0,0.0,0.0,0.0,2.273699998855591
NA,NA,80.0,NA,0.0,0.0,1.0,NA
1.0,NA,41.0,12.0,0.0,1.0,0.0,4.814899921417236
1.0,NA,73.0,13.0,0.0,1.0,0.0,NA
0.0,0.0,30.0,12.0,0.0,1.0,1.0,8.827300071716309
1.0,NA,41.0,16.0,0.0,0.0,0.0,2.5411999225616455
1.0,1.0,45.0,12.0,0.0,1.0,1.0,5.884900093078613
0.0,NA,20.0,10.0,0.0,1.0,0.0,NA
1.0,NA,41.0,15.0,0.0,1.0,1.0,2.9423999786376953
0.0,NA,41.0,13.0,1.0,1.0,0.0,0.8025000095367432
1.0,NA,29.0,12.0,0.0,1.0,1.0,1.4711999893188477
0.0,NA,21.0,12.0,0.0,1.0,0.0,1.2036999464035034
0.0,NA,58.0,12.0,0.0,1.0,0.0,2.9423999786376953
0.0,5.0,23.0,12.0,0.0,1.0,1.0,1.2036999464035034
0.0,NA,37.0,14.0,0.0,1.0,1.0,4.814899921417236
1.0,NA,71.0,14.0,0.0,0.0,0.0,2.9423999786376953
1.0,0.0,31.0,14.0,1.0,1.0,0.0,4.012400150299072
0.0,0.0,31.0,12.0,0.0,1.0,0.0,0.4814999997615814
0.0,NA,22.0,11.0,0.0,1.0,0.0,2.006200075149536
1.0,2.0,68.0,12.0,0.0,1.0,1.0,2.273699998855591
1.0,2.0,51.0,13.0,0.0,1.0,1.0,4.012400150299072
0.0,0.0,65.0,9.0,0.0,1.0,0.0,1.4711999893188477
0.0,NA,27.0,8.0,0.0,0.0,0.0,2.9423999786376953
1.0,NA,43.0,13.0,0.0,0.0,0.0,0.05350000038743019
NA,NA,37.0,9.0,0.0,1.0,1.0,2.9423999786376953
1.0,NA,54.0,17.0,0.0,0.0,0.0,1.2036999464035034
0.0,6.0,38.0,12.0,0.0,1.0,1.0,2.9423999786376953
0.0,2.0,28.0,12.0,0.0,1.0,1.0,1.4711999893188477
1.0,8.0,21.0,13.0,0.0,0.0,0.0,5.884900093078613
1.0,NA,49.0,12.0,0.0,1.0,1.0,3.477400064468384
0.0,NA,31.0,14.0,0.0,1.0,1.0,4.012400150299072
1.0,4.0,46.0,12.0,0.0,0.0,1.0,7.222300052642822
1.0,9.0,35.0,12.0,0.0,1.0,0.0,NA
1.0,NA,77.0,16.0,0.0,0.0,1.0,NA
1.0,10.0,40.0,12.0,0.0,0.0,0.0,0.4814999997615814
1.0,NA,22.0,14.0,0.0,0.0,0.0,2.273699998855591
NA,NA,36.0,15.0,0.0,1.0,1.0,7.222300052642822
0.0,14.0,23.0,8.0,0.0,1.0,0.0,0.21400000154972076
0.0,9.0,32.0,14.0,0.0,1.0,0.0,4.814899921417236
NA,NA,34.0,NA,1.0,0.0,0.0,NA
1.0,3.0,56.0,11.0,1.0,0.0,1.0,4.814899921417236
1.0,9.0,43.0,9.0,0.0,0.0,1.0,4.814899921417236
1.0,NA,35.0,8.0,0.0,0.0,0.0,3.477400064468384
0.0,NA,30.0,9.0,0.0,0.0,0.0,NA
1.0,0.0,34.0,17.0,0.0,1.0,0.0,5.884900093078613
1.0,NA,32.0,16.0,0.0,0.0,0.0,4.012400150299072
1.0,NA,52.0,16.0,1.0,1.0,1.0,NA
1.0,0.0,43.0,19.0,0.0,0.0,1.0,7.222300052642822
1.0,1.0,34.0,18.0,0.0,1.0,1.0,7.222300052642822
1.0,NA,46.0,19.0,0.0,0.0,1.0,NA
1.0,1.0,62.0,19.0,0.0,1.0,1.0,14.879599571228027
1.0,1.0,33.0,12.0,0.0,1.0,1.0,3.477400064468384
1.0,4.0,43.0,16.0,0.0,0.0,0.0,3.477400064468384
1.0,0.0,38.0,20.0,0.0,1.0,0.0,4.012400150299072
NA,NA,35.0,12.0,0.0,0.0,1.0,4.814899921417236
1.0,NA,32.0,12.0,0.0,0.0,1.0,NA
1.0,NA,33.0,18.0,0.0,0.0,0.0,4.814899921417236
1.0,NA,33.0,17.0,0.0,1.0,1.0,8.827300071716309
1.0,0.0,46.0,13.0,0.0,0.0,0.0,4.814899921417236
0.0,1.0,21.0,14.0,0.0,1.0,0.0,7.222300052642822
1.0,NA,28.0,17.0,0.0,1.0,0.0,2.9423999786376953
0.0,NA,35.0,11.0,0.0,0.0,0.0,2.006200075149536
1.0,5.0,56.0,13.0,0.0,0.0,0.0,8.827300071716309
0.0,6.0,26.0,14.0,0.0,0.0,0.0,3.477400064468384
0.0,NA,26.0,16.0,0.0,0.0,0.0,3.477400064468384
1.0,NA,28.0,15.0,0.0,1.0,0.0,2.273699998855591
0.0,NA,27.0,15.0,0.0,1.0,0.0,4.814899921417236
1.0,2.0,22.0,13.0,0.0,1.0,0.0,0.21400000154972076
1.0,NA,37.0,16.0,0.0,1.0,1.0,8.827300071716309
1.0,4.0,28.0,17.0,0.0,0.0,1.0,5.884900093078613
0.0,NA,25.0,16.0,0.0,0.0,1.0,3.477400064468384
1.0,2.0,70.0,14.0,1.0,0.0,0.0,2.273699998855591
0.0,NA,30.0,19.0,0.0,1.0,1.0,5.884900093078613
NA,NA,34.0,20.0,0.0,1.0,1.0,4.012400150299072
NA,NA,37.0,19.0,0.0,1.0,1.0,5.884900093078613
1.0,1.0,73.0,12.0,0.0,0.0,1.0,2.9423999786376953
0.0,NA,26.0,15.0,0.0,0.0,0.0,1.2036999464035034
1.0,2.0,55.0,18.0,0.0,0.0,1.0,4.814899921417236
1.0,NA,55.0,14.0,0.0,1.0,0.0,2.9423999786376953
0.0,0.0,35.0,12.0,1.0,0.0,1.0,NA
1.0,NA,43.0,16.0,0.0,1.0,0.0,7.222300052642822
0.0,2.0,28.0,14.0,0.0,0.0,0.0,4.012400150299072
1.0,NA,43.0,15.0,1.0,1.0,1.0,7.222300052642822
1.0,NA,44.0,11.0,1.0,0.0,1.0,8.827300071716309
1.0,0.0,34.0,12.0,0.0,0.0,1.0,NA
0.0,NA,34.0,14.0,0.0,1.0,1.0,4.814899921417236
1.0,6.0,39.0,13.0,0.0,1.0,1.0,10.699799537658691
1.0,2.0,30.0,14.0,0.0,1.0,0.0,4.012400150299072
1.0,NA,44.0,16.0,0.0,0.0,0.0,2.9423999786376953
0.0,NA,40.0,12.0,1.0,1.0,0.0,2.006200075149536
1.0,NA,49.0,16.0,0.0,0.0,0.0,2.9423999786376953
1.0,NA,33.0,16.0,1.0,0.0,0.0,5.884900093078613
1.0,NA,26.0,14.0,0.0,1.0,0.0,2.5411999225616455
1.0,2.0,56.0,12.0,0.0,1.0,0.0,4.012400150299072
0.0,NA,64.0,11.0,1.0,0.0,1.0,0.9629999995231628
0.0,0.0,NA,10.0,1.0,0.0,0.0,NA
NA,NA,85.0,2.0,1.0,1.0,0.0,0.8025000095367432
1.0,NA,62.0,10.0,1.0,0.0,0.0,2.5411999225616455
0.0,0.0,60.0,10.0,1.0,1.0,0.0,NA
1.0,NA,70.0,10.0,1.0,1.0,0.0,1.738700032234192
0.0,NA,36.0,12.0,1.0,1.0,0.0,1.738700032234192
NA,3.0,70.0,12.0,1.0,1.0,0.0,7.222300052642822
NA,NA,19.0,12.0,1.0,1.0,0.0,NA
0.0,NA,72.0,11.0,1.0,1.0,0.0,0.05350000038743019
1.0,3.0,76.0,16.0,1.0,1.0,0.0,1.2036999464035034
1.0,12.0,22.0,12.0,1.0,0.0,0.0,3.477400064468384
1.0,NA,58.0,18.0,1.0,1.0,1.0,2.9423999786376953
1.0,NA,75.0,9.0,1.0,1.0,0.0,NA
1.0,0.0,42.0,14.0,1.0,1.0,1.0,5.884900093078613
1.0,7.0,44.0,9.0,1.0,0.0,0.0,1.738700032234192
1.0,0.0,75.0,15.0,0.0,0.0,0.0,NA
0.0,2.0,33.0,12.0,0.0,0.0,0.0,1.4711999893188477
1.0,3.0,69.0,18.0,0.0,1.0,0.0,2.9423999786376953
0.0,3.0,43.0,16.0,0.0,0.0,0.0,2.273699998855591
0.0,NA,38.0,13.0,0.0,1.0,1.0,2.9423999786376953
0.0,0.0,28.0,12.0,1.0,1.0,0.0,0.6955000162124634
NA,NA,79.0,NA,0.0,0.0,1.0,0.9629999995231628
NA,NA,40.0,12.0,1.0,0.0,0.0,5.884900093078613
1.0,2.0,27.0,18.0,0.0,1.0,0.0,5.884900093078613
0.0,2.0,21.0,12.0,0.0,0.0,1.0,5.884900093078613
0.0,NA,44.0,12.0,0.0,1.0,1.0,NA
1.0,NA,47.0,15.0,0.0,0.0,1.0,14.879599571228027
1.0,1.0,45.0,12.0,0.0,0.0,1.0,7.222300052642822
NA,NA,39.0,17.0,0.0,1.0,1.0,5.884900093078613
1.0,NA,28.0,19.0,0.0,0.0,0.0,4.012400150299072
1.0,1.0,83.0,12.0,0.0,1.0,0.0,2.5411999225616455
1.0,4.0,46.0,14.0,0.0,1.0,0.0,1.4711999893188477
1.0,2.0,59.0,13.0,0.0,1.0,0.0,5.884900093078613
1.0,0.0,76.0,16.0,0.0,1.0,1.0,4.814899921417236
0.0,NA,34.0,12.0,0.0,1.0,1.0,4.814899921417236
1.0,1.0,33.0,14.0,0.0,1.0,1.0,4.012400150299072
0.0,0.0,33.0,16.0,0.0,1.0,0.0,7.222300052642822
1.0,NA,32.0,12.0,0.0,1.0,1.0,3.477400064468384
0.0,NA,29.0,14.0,0.0,1.0,1.0,5.884900093078613
1.0,NA,57.0,18.0,0.0,0.0,1.0,3.477400064468384
0.0,NA,31.0,12.0,0.0,1.0,1.0,7.222300052642822
1.0,NA,37.0,12.0,0.0,0.0,1.0,4.814899921417236
0.0,5.0,32.0,8.0,0.0,1.0,0.0,4.012400150299072
1.0,2.0,73.0,10.0,1.0,0.0,1.0,1.738700032234192
1.0,NA,31.0,14.0,1.0,1.0,1.0,4.814899921417236
NA,NA,28.0,14.0,0.0,0.0,1.0,4.814899921417236
NA,NA,20.0,13.0,0.0,1.0,1.0,2.9423999786376953
1.0,6.0,35.0,12.0,0.0,0.0,1.0,3.477400064468384
1.0,NA,32.0,12.0,0.0,0.0,1.0,8.827300071716309
0.0,NA,56.0,10.0,0.0,1.0,1.0,8.827300071716309
0.0,9.0,33.0,13.0,0.0,1.0,0.0,4.814899921417236
1.0,1.0,56.0,11.0,0.0,1.0,1.0,5.884900093078613
0.0,5.0,32.0,13.0,0.0,0.0,1.0,4.814899921417236
0.0,3.0,38.0,16.0,0.0,1.0,0.0,2.5411999225616455
1.0,NA,57.0,14.0,0.0,1.0,0.0,4.814899921417236
0.0,0.0,51.0,11.0,0.0,0.0,0.0,4.012400150299072
0.0,NA,23.0,12.0,0.0,1.0,1.0,2.5411999225616455
0.0,5.0,32.0,12.0,0.0,0.0,0.0,4.814899921417236
1.0,5.0,44.0,14.0,0.0,0.0,0.0,NA
1.0,NA,37.0,13.0,0.0,0.0,0.0,4.814899921417236
NA,0.0,35.0,12.0,0.0,0.0,1.0,10.699799537658691
1.0,4.0,49.0,14.0,0.0,1.0,1.0,10.699799537658691
1.0,NA,35.0,12.0,0.0,1.0,1.0,10.699799537658691
NA,5.0,18.0,11.0,0.0,1.0,0.0,7.222300052642822
1.0,NA,75.0,12.0,0.0,1.0,0.0,NA
0.0,1.0,44.0,10.0,0.0,0.0,1.0,7.222300052642822
1.0,NA,50.0,13.0,0.0,0.0,0.0,5.884900093078613
0.0,NA,23.0,16.0,1.0,1.0,0.0,8.827300071716309
1.0,1.0,42.0,16.0,0.0,0.0,1.0,4.814899921417236
1.0,NA,28.0,2.0,0.0,0.0,0.0,1.2036999464035034
1.0,2.0,47.0,12.0,1.0,0.0,1.0,5.884900093078613
0.0,NA,20.0,12.0,1.0,1.0,0.0,5.884900093078613
0.0,1.0,28.0,15.0,0.0,1.0,0.0,2.9423999786376953
1.0,0.0,58.0,14.0,0.0,1.0,0.0,NA
1.0,NA,84.0,12.0,0.0,0.0,1.0,1.738700032234192
1.0,NA,60.0,NA,0.0,0.0,1.0,5.884900093078613
1.0,3.0,46.0,17.0,0.0,1.0,0.0,2.9423999786376953
0.0,3.0,39.0,8.0,0.0,1.0,0.0,0.4814999997615814
1.0,NA,33.0,16.0,0.0,0.0,1.0,3.477400064468384
1.0,1.0,69.0,16.0,0.0,1.0,0.0,2.9423999786376953
1.0,3.0,31.0,16.0,0.0,0.0,1.0,NA
1.0,2.0,62.0,17.0,1.0,1.0,0.0,2.006200075149536
1.0,NA,68.0,12.0,0.0,1.0,0.0,7.222300052642822
1.0,1.0,49.0,16.0,0.0,1.0,1.0,5.884900093078613
1.0,4.0,38.0,14.0,0.0,1.0,0.0,NA
1.0,3.0,34.0,13.0,0.0,0.0,0.0,0.8025000095367432
0.0,NA,35.0,16.0,0.0,0.0,0.0,2.9423999786376953
1.0,NA,28.0,16.0,0.0,1.0,0.0,4.814899921417236
0.0,NA,87.0,6.0,0.0,1.0,0.0,0.5885000228881836
1.0,8.0,54.0,12.0,0.0,1.0,0.0,0.6955000162124634
0.0,0.0,77.0,16.0,0.0,1.0,1.0,1.738700032234192
1.0,NA,46.0,13.0,0.0,1.0,0.0,7.222300052642822
1.0,NA,26.0,14.0,0.0,0.0,1.0,3.477400064468384
1.0,13.0,66.0,12.0,0.0,1.0,0.0,2.006200075149536
1.0,NA,46.0,20.0,0.0,0.0,0.0,4.814899921417236
1.0,4.0,46.0,13.0,1.0,1.0,0.0,1.738700032234192
0.0,NA,33.0,12.0,0.0,1.0,1.0,3.477400064468384
1.0,NA,38.0,20.0,0.0,0.0,1.0,8.827300071716309
1.0,1.0,48.0,16.0,0.0,0.0,0.0,4.012400150299072
1.0,NA,67.0,NA,0.0,1.0,0.0,0.5885000228881836
1.0,2.0,46.0,16.0,0.0,1.0,0.0,14.879599571228027
0.0,3.0,21.0,14.0,0.0,1.0,0.0,14.879599571228027
1.0,2.0,40.0,14.0,0.0,1.0,1.0,7.222300052642822
1.0,0.0,85.0,8.0,0.0,1.0,0.0,2.5411999225616455
0.0,NA,23.0,14.0,0.0,1.0,1.0,3.477400064468384
0.0,NA,51.0,12.0,0.0,0.0,1.0,4.814899921417236
1.0,5.0,54.0,9.0,0.0,0.0,0.0,4.012400150299072
NA,NA,33.0,9.0,0.0,1.0,1.0,0.6955000162124634
0.0,8.0,20.0,11.0,0.0,0.0,0.0,2.9423999786376953
0.0,9.0,21.0,10.0,1.0,1.0,0.0,0.21400000154972076
0.0,4.0,20.0,10.0,1.0,1.0,0.0,0.05350000038743019
1.0,NA,70.0,3.0,0.0,0.0,0.0,0.5885000228881836
1.0,NA,30.0,12.0,1.0,1.0,0.0,1.2036999464035034
0.0,1.0,31.0,14.0,0.0,0.0,0.0,1.2036999464035034
1.0,6.0,61.0,9.0,0.0,0.0,0.0,2.9423999786376953
1.0,NA,36.0,12.0,0.0,1.0,1.0,3.477400064468384
1.0,NA,49.0,12.0,0.0,1.0,1.0,2.9423999786376953
1.0,4.0,35.0,12.0,0.0,1.0,1.0,3.477400064468384
1.0,5.0,44.0,16.0,0.0,1.0,0.0,2.9423999786376953
0.0,5.0,46.0,10.0,0.0,1.0,1.0,NA
0.0,NA,40.0,12.0,0.0,0.0,1.0,4.012400150299072
NA,2.0,60.0,12.0,0.0,0.0,1.0,4.814899921417236
1.0,2.0,64.0,0.0,0.0,0.0,1.0,2.273699998855591
0.0,2.0,31.0,17.0,0.0,1.0,0.0,3.477400064468384
1.0,3.0,51.0,16.0,0.0,0.0,1.0,14.879599571228027
0.0,NA,38.0,16.0,0.0,0.0,0.0,5.884900093078613
1.0,NA,62.0,9.0,1.0,1.0,0.0,3.477400064468384
1.0,NA,39.0,14.0,0.0,1.0,1.0,7.222300052642822
1.0,0.0,29.0,12.0,0.0,1.0,1.0,4.012400150299072
0.0,1.0,47.0,15.0,0.0,0.0,0.0,4.814899921417236
1.0,NA,33.0,15.0,1.0,0.0,1.0,4.814899921417236
0.0,6.0,43.0,13.0,1.0,1.0,0.0,0.5885000228881836
0.0,0.0,40.0,14.0,0.0,0.0,0.0,2.006200075149536
0.0,NA,38.0,12.0,1.0,0.0,0.0,3.477400064468384
0.0,NA,37.0,12.0,1.0,1.0,0.0,0.6955000162124634
0.0,NA,42.0,13.0,1.0,1.0,1.0,NA
0.0,0.0,35.0,17.0,1.0,0.0,0.0,NA
NA,1.0,62.0,12.0,0.0,1.0,1.0,4.814899921417236
0.0,1.0,45.0,12.0,0.0,0.0,1.0,NA
1.0,1.0,36.0,20.0,0.0,1.0,0.0,NA
1.0,2.0,80.0,12.0,0.0,0.0,1.0,NA
1.0,NA,82.0,20.0,0.0,0.0,1.0,2.5411999225616455
1.0,NA,72.0,12.0,0.0,1.0,1.0,2.006200075149536
1.0,NA,63.0,13.0,0.0,0.0,1.0,4.012400150299072
0.0,2.0,36.0,14.0,0.0,1.0,1.0,NA
1.0,1.0,49.0,12.0,0.0,0.0,1.0,4.814899921417236
1.0,1.0,61.0,12.0,0.0,1.0,1.0,NA
1.0,NA,44.0,12.0,0.0,1.0,0.0,4.012400150299072
1.0,15.0,73.0,16.0,0.0,0.0,1.0,14.879599571228027
1.0,1.0,75.0,16.0,0.0,0.0,1.0,3.477400064468384
1.0,0.0,55.0,16.0,0.0,1.0,0.0,3.477400064468384
1.0,NA,74.0,13.0,0.0,1.0,1.0,5.884900093078613
1.0,NA,60.0,14.0,0.0,1.0,1.0,4.814899921417236
1.0,NA,38.0,14.0,0.0,0.0,0.0,3.477400064468384
1.0,1.0,27.0,16.0,0.0,1.0,1.0,2.9423999786376953
1.0,0.0,66.0,13.0,0.0,0.0,0.0,4.814899921417236
1.0,3.0,51.0,18.0,0.0,1.0,1.0,3.477400064468384
0.0,1.0,44.0,12.0,1.0,0.0,1.0,NA
1.0,NA,31.0,14.0,1.0,0.0,0.0,8.827300071716309
1.0,10.0,36.0,13.0,0.0,0.0,1.0,NA
1.0,NA,42.0,16.0,1.0,0.0,1.0,8.827300071716309
1.0,NA,31.0,16.0,0.0,1.0,1.0,10.699799537658691
1.0,4.0,47.0,16.0,1.0,0.0,1.0,14.879599571228027
NA,NA,19.0,13.0,0.0,0.0,0.0,7.222300052642822
0.0,8.0,37.0,18.0,0.0,1.0,0.0,7.222300052642822
1.0,NA,59.0,14.0,0.0,0.0,1.0,5.884900093078613
1.0,NA,38.0,18.0,0.0,0.0,1.0,14.879599571228027
1.0,2.0,33.0,12.0,0.0,1.0,0.0,5.884900093078613
1.0,4.0,39.0,14.0,0.0,0.0,1.0,5.884900093078613
NA,NA,61.0,15.0,0.0,1.0,1.0,3.477400064468384
0.0,5.0,35.0,16.0,0.0,1.0,0.0,2.273699998855591
1.0,2.0,22.0,16.0,0.0,1.0,0.0,14.879599571228027
0.0,1.0,34.0,16.0,0.0,0.0,1.0,8.827300071716309
0.0,NA,23.0,16.0,0.0,0.0,0.0,0.21400000154972076
0.0,NA,21.0,15.0,0.0,0.0,0.0,NA
1.0,1.0,38.0,16.0,1.0,1.0,1.0,4.814899921417236
1.0,NA,31.0,16.0,0.0,1.0,1.0,8.827300071716309
1.0,NA,43.0,16.0,0.0,1.0,0.0,NA
1.0,NA,28.0,12.0,0.0,1.0,1.0,2.9423999786376953
1.0,NA,42.0,13.0,0.0,1.0,1.0,2.273699998855591
0.0,NA,26.0,12.0,0.0,1.0,1.0,2.9423999786376953
1.0,12.0,42.0,15.0,0.0,0.0,0.0,NA
NA,NA,61.0,12.0,0.0,0.0,1.0,10.699799537658691
1.0,NA,38.0,16.0,0.0,0.0,1.0,5.884900093078613
1.0,4.0,26.0,15.0,0.0,0.0,1.0,4.814899921417236
0.0,2.0,50.0,14.0,0.0,0.0,1.0,NA
1.0,NA,46.0,15.0,0.0,0.0,0.0,5.884900093078613
0.0,2.0,38.0,13.0,0.0,1.0,1.0,8.827300071716309
0.0,NA,51.0,16.0,0.0,1.0,0.0,10.699799537658691
0.0,NA,28.0,16.0,0.0,1.0,0.0,2.006200075149536
1.0,NA,47.0,14.0,0.0,1.0,1.0,7.222300052642822
0.0,NA,21.0,12.0,0.0,0.0,0.0,0.37450000643730164
1.0,0.0,50.0,13.0,0.0,1.0,0.0,4.814899921417236
1.0,0.0,51.0,15.0,0.0,1.0,1.0,NA
1.0,NA,48.0,16.0,0.0,1.0,1.0,14.879599571228027
1.0,1.0,57.0,20.0,0.0,1.0,0.0,14.879599571228027
1.0,NA,62.0,16.0,0.0,1.0,0.0,NA
1.0,2.0,41.0,16.0,0.0,1.0,1.0,14.879599571228027
1.0,NA,75.0,12.0,0.0,1.0,0.0,7.222300052642822
1.0,NA,74.0,19.0,0.0,1.0,0.0,3.477400064468384
1.0,NA,40.0,14.0,1.0,1.0,0.0,4.814899921417236
1.0,0.0,73.0,14.0,0.0,0.0,1.0,2.9423999786376953
1.0,4.0,58.0,14.0,1.0,0.0,0.0,4.814899921417236
